product_category_name,order_item_id,price,freight_value,review_score,review_comment_title,review_comment_message
automotivo,2,355.99,20.55,5,Nao tive problemas ,"Recomendo, chegou muito antes do prazo. "
automotivo,1,189.99,20.56,5,Nao tive problemas ,"Recomendo, chegou muito antes do prazo. "
construcao_ferramentas_iluminacao,1,29.9,8.37,4,super recomendo,O PRODUTO É BONITO.
perfumaria,1,69.0,7.87,5,Super recomendo,"Pontualidade chegou antes do prazo. 
Confiabilidade site seguro. 
Na escala de 01 a 05 nota máxima (***** 05). 
"
automotivo,1,155.32,43.37,5,RECOMENDADO,Recebi bem antes do prazo
construcao_ferramentas_seguranca,1,128.25,15.21,5,Satisfeito ,"A fechadura é de ótima qualidade, veio dentro do prazo e é de fácil instalação. Já instalei e está funcionando perfeitamente, muito satisfeito e recomendo a todos. Obs: na foto estava com chave tetra!"
beleza_saude,1,179.0,9.41,5,Perfeito,Como sempre o baratheon entrega antes do prazo. Mto bom. Parabéns. 
livros_interesse_geral,1,29.99,18.31,5,Amei ,Amei
automotivo,1,67.99,25.6,5,5 estrela bom,Ótimo atendimento 
cama_mesa_banho,1,89.9,11.65,5,Excelente!!!,"Lindo, leve e quentinho, "
cama_mesa_banho,1,89.9,23.21,5,Cobertor ,👍🏻
beleza_saude,2,110.0,24.63,4,Entrega em duplicidade,"O pedido foi entregue duplicado, recebi 2 de cada item. Uma das balanças veio danificada. Aguardo a retirada dos itens enviados em duplicidade."
utilidades_domesticas,1,399.0,2.46,4,Entrega em duplicidade,"O pedido foi entregue duplicado, recebi 2 de cada item. Uma das balanças veio danificada. Aguardo a retirada dos itens enviados em duplicidade."
beleza_saude,1,120.0,29.1,5,Muito bom,Muito bom
beleza_saude,1,110.0,23.31,1,Pessimo fornecedor.,"Pedido de 03 balanças.....depois de atraso na entrega...recebi apenas 01 balança...Nota fiscal rasurada na quantidade.....má fé total.....
Estou cancelando compra junto a administradora de cartao...."
beleza_saude,2,110.0,23.31,1,Pessimo fornecedor.,"Pedido de 03 balanças.....depois de atraso na entrega...recebi apenas 01 balança...Nota fiscal rasurada na quantidade.....má fé total.....
Estou cancelando compra junto a administradora de cartao...."
beleza_saude,3,110.0,23.31,1,Pessimo fornecedor.,"Pedido de 03 balanças.....depois de atraso na entrega...recebi apenas 01 balança...Nota fiscal rasurada na quantidade.....má fé total.....
Estou cancelando compra junto a administradora de cartao...."
beleza_saude,1,120.0,70.83,4,Bom,O produto teve um pequeno atraso mais chegou e muito bom eu recomendo!obg
beleza_saude,1,110.0,13.67,1,Produto com defeito ,A empresa deveria testar produto antes 
beleza_saude,1,110.0,18.85,5,Show de bola,"Produto entregue antes do prazo, recomendadíssimo!"
beleza_saude,1,110.0,13.67,3,Bom,Bom
beleza_saude,1,110.0,18.85,3,recomendado,preciso de ajuda este meu produto veio quebrado e desde que recebi estou entrando em contato com vocês e não tive nenhuma resposta.preciso de ajuda por favor ou vou procurar outros recursos me ajudem.
beleza_saude,1,120.0,34.38,5,recomendo,"entregaram bem antes do prazo, até me surpreendi com a rapidez"
beleza_saude,1,120.0,18.92,4,RECOMENDO,"Chegou a pouco, antes do prazo, produto funcionando corretamente. 
Não dei 5 estrelas, porque ainda falta avaliar a durabilidade do produto, rsrs"
beleza_saude,1,120.0,13.75,5,Excelente,Ótimo
beleza_saude,1,120.0,55.1,4,Otimo produto,Otima qualidade
beleza_saude,1,110.0,34.31,4,chegou rapido,boa entrega
beleza_saude,1,110.0,18.85,5,Ótimo,Parabéns !!!!! Um bom atendimento em todos os sentidos.
beleza_saude,1,110.0,23.31,1,Comprei 02 e só recebi 01,Comprei 02 balanças e só recebi 01. Mandei mensagem e nada até agora.
beleza_saude,2,110.0,23.31,1,Comprei 02 e só recebi 01,Comprei 02 balanças e só recebi 01. Mandei mensagem e nada até agora.
beleza_saude,1,110.0,70.76,1,"demoro, esta aida na estr","demora, paguei um absurdo no frete ainda não chego, eu reclamei para correio para a lojas amiricanas, o correio falo q não pode faser bada q eu tenho q esperar, ja passo do prazo de entrega"
beleza_saude,1,110.0,13.67,5,Esta Super Aprovado,"Balança de ótima qualidade, tem suprido as minha necessidade com muita eficiência. "
telefonia,1,44.99,7.39,5,Bom,Oitimo praso
telefonia,1,49.99,15.45,5,Ótimo!,"Ótima capa a película bem melhor que a anterior!
Satisfeito!!!"
bebes,1,261.58,40.69,5,Recomendo,"Chegou antes do prazo, ótima qualidade, recomendo 😀"
cama_mesa_banho,1,70.25,23.07,4,Boa,Gosto da loja...mas deveriam especificar melhor os produtos...toalhas muito fina..
papelaria,1,110.0,13.07,5,Muito bom,Entrega com rapidez ...obrigado pelo respeito ao cliente
papelaria,1,110.0,23.53,5,Recomendo,Excelente pasta. Superou minhas expectativas.
papelaria,1,110.0,14.07,5,Muito bom,Ótimo produto e forma de recebimento.
alimentos_bebidas,1,30.0,14.44,5,ótimo,otimo 
bebes,1,189.0,12.34,5,Ótimo ,"Produto chegou no prazo. Só é uma pena ele n tocar musica. Fora isso é realmente lindo, e quebra um galho pra mamãe que quer deixar o bebe brincando enquanto faz algumas tarefas doméstica. "
automotivo,1,119.9,62.64,5,Excelente ,"Muito bom, chegou antes do prazo. Recomendo! "
eletrodomesticos,1,57.4,8.14,5,Ótimo ,Uma empresa responsável e atenciosa com seus clientes oline.
moveis_cozinha_area_de_servico_jantar_e_jardim,1,34.95,16.2,5,super recomendo,otima compra e otimo serviço
fashion_bolsas_e_acessorios,1,121.9,15.73,4,Recomendo,"Produto de acordo com o anunciado. Entrega dentro do prazo. Aparenta ser bom, com o tempo vou descobrir."
informatica_acessorios,1,24.99,15.23,5,10,perfeito
informatica_acessorios,1,196.0,16.47,3,Ruim de entrega," Veio embalado sem proteção, como é de costume ser realizado pelos cautelosos.
É de conhecimento geral, o Correios não emprega muitos cuidados, por sorte, aparenta não restar prejudicado. melhorem!"
informatica_acessorios,1,196.0,9.14,5,"Boa na entrega,ruim para ","Boa para a entrega,porem tive meu cartao bloqueado apos esta compra.Logo após fazer a compra ,no dia seguinte o BB avisou que estava bloqueando meu cartao de credito."
esporte_lazer,1,159.0,19.41,5,Perfeito,Perfeito
esporte_lazer,1,427.9,63.47,5,produto devolvido ,o meu produto foi devolvido do correio quando fui pegar e até o momento não recebi
construcao_ferramentas_construcao,1,229.99,9.77,1,Regular,"Queria meu pedido conforme ilustrado na figura para mim viria a torneira elétrica conforme a ilustração......
"
utilidades_domesticas,1,139.97,27.93,5,Ótima compra ,Produto de ótima qualidade chegou bem antes do prazo
telefonia,1,49.99,17.06,2,Capa fragil,"Nao creio que essa capa vá durar, material mole e de aparência frágil, pelo preço deveria ser melhor"
brinquedos,1,30.9,7.39,5,Perfeito ,"Chegou bem antes do prazo, amei!"
brinquedos,1,30.9,17.06,5,Super recomendo,"Gostei muito, chegou bem antes do previsto e principalmente pelo fato de se tratar de um presente para criança e vocês terem tido o carinho de embrulhar com papel de presente... Muito legal! Parabéns!"
fashion_bolsas_e_acessorios,1,34.9,22.96,5,Excelente,Estou satisfeito
cama_mesa_banho,1,99.77,19.89,1,Toalhas de banho,"Nao gostei do produto. As toalhas sao muito finas, nao enxugam!!! Infelizmente vou pensar se vale a pena comprar pela internet sem manusear o produto, principalmente toalhas de banho."
cama_mesa_banho,1,99.9,19.99,5,Muito bom,Gostei muito
cama_mesa_banho,2,99.77,15.65,1,Ruim,O produto não é nada bom fiquei muito insatisfeita. 
casa_conforto,1,77.9,22.7,1,Ruim,O produto não é nada bom fiquei muito insatisfeita. 
papelaria,1,9.9,7.39,5,Tesouras boas,Tesouras boas e baratas .gostei muito e vou comprar mais para dar para a familia
papelaria,1,9.9,7.39,5,Ótimo ,Tudo certo e ótimo. 
papelaria,1,9.9,15.23,2,REGULAR,"O atraso e não envio das mercadorias a residência destinatário é culpa da Loja ou das lannister, que cobra por um serviço que não ocorre? Este só ocorreu pq houve reclamação, o outro foi pego EBCT."
informatica_acessorios,1,249.5,39.8,1,Não recomendo!,O produto não vale o preço cobrado. O material do fone é de baixa qualidade com exceção do som que é muito bom.
eletronicos,1,20.0,18.23,4,CABO HDMI DIVISOR,"Recebi o produto conforme o pedido, me entregaram no prazo correto"
relogios_presentes,1,49.0,15.23,4,SIM,satisfeita
relogios_presentes,1,49.0,18.44,5,FOI TUDO BEM,cHEGOU E ESTÁ TUDO OK.
eletronicos,1,24.99,18.23,1,PRODUTO PÉSSIMO,PRODUTO JA CHEGOU COM DEFEITO NÃO FUCIONOU CONFORME MINHA NECESSIDADE DE USO. INFELIZMENTE ULTIMA COMPRA MINHA TOTALMENTE INSATISFEITO.
eletronicos,1,24.99,15.23,1,Aguardando a entrega,Não recebi o produto ainda
eletrodomesticos,1,29.9,7.95,5,10,"Viu tudo certo produto eu perdi muito obrigado 

"
eletrodomesticos,1,29.9,7.95,2,não recebi o que comprei,"no site comprei o produto o original embalado, inclusive com o preço maior, porem recebi o produto desembalado, enrolado em plastico bolha muito diferente do original, diferente do que comprei.."
eletrodomesticos,1,29.9,7.95,1,Enganação ,"Ola comprei um filtro original mas me mandaram 2 unidades paralelas ,velho ditado vendendo gato por lebre "
instrumentos_musicais,1,72.9,23.09,5,Produto de alta qualidade,"Amei o material! Protege bem , com alças ajustáveis bem reforçadas , super prático por ter um fecho bem comprido."
instrumentos_musicais,1,367.0,53.29,5,Produto Muito bom,"Entrega rápida, recomendo a loja"
utilidades_domesticas,1,58.19,12.85,5,👍🏽,Recomendo.
moveis_decoracao,1,319.9,50.32,4,Muito bom,Amei atendeu a minha necessidade 
eletrodomesticos_2,1,229.99,75.69,4,recomendo,recomendo
bebes,1,80.38,18.66,5,Excelente,Entrega rápida e produtos corretos....
bebes,2,80.38,18.66,5,Excelente,Entrega rápida e produtos corretos....
bebes,1,80.38,13.22,5,Recomendo,"Tudo certo com a entrega e o produto, minha esposa esta gostando do creme"
bebes,1,77.98,8.9,5,Excelente,"Muito rápida a entrega, tudo perfeito."
bebes,2,77.98,8.9,5,Excelente,"Muito rápida a entrega, tudo perfeito."
bebes,3,77.98,8.9,5,Excelente,"Muito rápida a entrega, tudo perfeito."
bebes,4,77.98,8.9,5,Excelente,"Muito rápida a entrega, tudo perfeito."
pet_shop,2,9.9,7.39,2,Bom,"Só não gostei das fragrâncias, bem enjoativas e doces."
pet_shop,1,9.9,7.39,2,Bom,"Só não gostei das fragrâncias, bem enjoativas e doces."
consoles_games,1,43.2,8.46,5,Excelente ,Recomendo 
brinquedos,2,249.9,16.41,2,o avião recebi ,as prateleiras não recebi
moveis_sala,1,75.0,32.82,2,o avião recebi ,as prateleiras não recebi
moveis_sala,3,75.0,32.82,2,o avião recebi ,as prateleiras não recebi
construcao_ferramentas_construcao,1,112.0,60.01,5,sem problemas,produto conforme anunciado.
telefonia,1,24.99,7.39,5,Ótima pelicula ,"Produto perfeito entrega rápida... recomendo
"
eletronicos,1,9.5,7.39,5,Ótimo,Entrega antes do prazo. Muito satisfeita.
relogios_presentes,1,119.0,9.34,4,Recomendo,"O produto chegou antes do prazo, bem embalado."
industria_comercio_e_negocios,1,102.0,44.48,5,Profissionais! ,Recebi antes do prazo. Agradavelmente surpreso. Super-recomendo.
industria_comercio_e_negocios,1,120.0,59.92,5,CHEGOU ANTES DO PRAZO,"Produto entregue perfeitamente, loja ligou confirmando dados e avisou que estava enviando o produto, tudo bem embaladinho. "
industria_comercio_e_negocios,1,120.0,23.16,5,Top,"Vcs estão de parabéns, produto top . deis já agradeçovcs"
esporte_lazer,1,89.0,16.81,5,produto ótimo recomendo,muito bom 
esporte_lazer,1,89.0,19.81,3,Não vieram os parafusos," Ainda não usei, mas dou 3 estrelas porque não vieram os parafusos."
artigos_de_natal,1,79.9,40.63,5,muito boa,Gostei da atenção com a entrega
artigos_de_natal,1,79.9,35.69,5,Ótimo ,Fui muito bem atendida. stark sempre muito atencioso. Parabéns 
cool_stuff,1,2299.95,104.77,1,Loja recusou a entregar,"Loja disse que não tinha mercadoria em estoque, após 3 semanas do pedido, e simplesmente cancelou o pedido!"
cool_stuff,1,2299.95,104.77,1,Produto não entregue,"Comprei o produto no dia 12/07, previsão de entrega em 30/07. Até agora nem a nota foi emitida. Já paguei a primeira parcela e não recebi o produto. Ninguem me dá uma resposta de que dia vou receber."
brinquedos,1,70.9,27.23,5,**************,muito bom o produtor
brinquedos,1,269.0,19.46,1,Queria efetuar troca ,Depois que a compra foi efetuada desistir do produto mais não pude cancelar . Agora quero trocar por outro produto e também não consigo.
telefonia,1,98.0,18.57,1,O produto não funciona,O produto não funciona por erro no envio dos itens que compõem o aparelho e não retornam para auxiliar na devolução do produto.
portateis_cozinha_e_preparadores_de_alimentos,1,83.9,19.78,5,Dez,Excelente!! Bem antes do prazo.Perfeito.
beleza_saude,1,51.9,19.55,5,Ótimo ,Ótimo produto chegou muito antes do tempo!!!
automotivo,1,214.0,23.43,4,produto bom ,Produto muito bom porém não ganhou 5 estrelas porque veio com uma pequena falha de fabricação. Mas no geral é um produto muito bom...
beleza_saude,1,51.9,8.47,3,5,nunca demorou tanto para chega os meus produtos
relogios_presentes,1,219.9,19.64,5,suuuuper recomendo,"Relógio lindoooo como todos da Euro.
Sempre satisfeita tbm com as compras que realizo no site da lannister. Recomendo mesmo!!"
relogios_presentes,1,216.0,19.61,5,Excelente produto.,Excelente.
relogios_presentes,1,223.0,19.66,4,Bom.,Muito bom.
moveis_decoracao,1,90.0,27.61,3,Pendente marcado!,O pendente veio com falhas na pintura; como o eletricista já havia instalado; optei por não trocar o produto!
esporte_lazer,1,129.0,13.34,5,excelente,produto recebido antes do prazo!!
relogios_presentes,1,59.0,51.13,5,Ótima compra!,Foi uma ótima compra! Chegou antes mesmo do prazo e o produto é igual o que estava no anúncio. Correspondeu as expectativas!
relogios_presentes,1,59.0,37.1,1,Compra de produto,"Gostei do produto, mas veio com a numeração em algarismo Romano errada. O número 4 está escrito como IIII."
utilidades_domesticas,1,139.0,25.32,5,Satisfação,"Produto melhor que o esperado. Entrega super rápida. À vários anos que sou cliente lannister.COM, por isso, recomendo sempre à todos os meus amigos e familiares!"
telefonia,1,12.99,15.23,3,Bom produto,tudo ok
telefonia,2,12.99,15.23,3,Bom produto,tudo ok
telefonia,1,12.99,15.23,5,Ótima,Show de bola chegou antes do prazo e o aparelho e otimo
telefonia,1,12.99,18.23,5,muito bom.,entrega feita antes da data prevista.
telefonia,1,12.99,18.23,5,Excelente,"baratheon arrasou novamente, entrega produtos excelentes , de qualidade e dentro do prazo."
cool_stuff,1,131.99,13.51,5,super recomendo,"muito bom o produto
"
cool_stuff,1,131.99,19.36,5,Ótimo ,Amei 
automotivo,1,88.9,19.59,1,Estou aguardando ,"Quero saber o que vão fazer, se vão devolver o dinheiro ou reenviar o produto e não tive uma resposta"
moveis_decoracao,1,44.99,8.82,1,péssimo ,"produto veio errado, fiz todo processo para fazer a troca. me deram 2 dias para me responder e nada. liguei e pediram para esperar. amanhã vence o prazo pra devolver ou trocar. vão me obrigar a ficar"
construcao_ferramentas_construcao,1,22.9,18.26,5,Muito bem,excelente
fashion_bolsas_e_acessorios,1,59.9,8.58,5,Muito rápido !!!,O produto chegou no dia seguinte !!!!! Adorei !!!!
fashion_bolsas_e_acessorios,1,59.9,8.58,5,Chegou antes do prazo.,Produto fiel a descrição. Bem embalado para proteção e chegou super rápido.
bebes,2,89.06,3.9,1,Pedido chegou incompleto,"Pedido chegou incompleto, abri um chamado e disseram resolver em 48 horas, porém ja ultrapassou o prazo"
moveis_decoracao,1,17.9,15.58,1,Pedido chegou incompleto,"Pedido chegou incompleto, abri um chamado e disseram resolver em 48 horas, porém ja ultrapassou o prazo"
moveis_decoracao,3,17.9,15.58,1,Pedido chegou incompleto,"Pedido chegou incompleto, abri um chamado e disseram resolver em 48 horas, porém ja ultrapassou o prazo"
moveis_decoracao,4,17.9,15.58,1,Pedido chegou incompleto,"Pedido chegou incompleto, abri um chamado e disseram resolver em 48 horas, porém ja ultrapassou o prazo"
moveis_decoracao,5,17.9,15.58,1,Pedido chegou incompleto,"Pedido chegou incompleto, abri um chamado e disseram resolver em 48 horas, porém ja ultrapassou o prazo"
cama_mesa_banho,1,17.9,12.79,5,Recomendo!,"O produto é simples,de acordo com a imagem e com o preço pago.Obrigada."
utilidades_domesticas,1,52.66,12.67,4,Toalheiro,"Toalheiro simples, mas muito bom.
"
informatica_acessorios,1,189.0,19.42,3,muito bom,"entrega no praz, produto entregue com sucesso"
informatica_acessorios,1,189.0,38.23,5,Bom negócio,"Fiz um bom negocio em comprar em um site con
fiável."
informatica_acessorios,1,199.0,19.49,1,Quero o dinheiro de volta,"Só chegou uma licença com o selo da Microsoft e a outra veio impressa na nota fiscal, o que achei muito estranho. Além disso a licença não funciona."
informatica_acessorios,2,199.0,19.49,1,Quero o dinheiro de volta,"Só chegou uma licença com o selo da Microsoft e a outra veio impressa na nota fiscal, o que achei muito estranho. Além disso a licença não funciona."
informatica_acessorios,1,189.0,19.42,5,Preço e rapidez,Bom preço e rapidez condizente com todo o processo envolvido. Recomendo
beleza_saude,1,25.9,7.55,5,Bom,Apesar de terem me enviado um matizador de uma outra .gostei do produto ! pedir da marca mairibel me enviaram da hidracollor mas como eu tinha tirado o lacre antes de conferi o produto deixei pra lá .
moveis_decoracao,1,29.9,7.39,5,Otimo,Recomendo a loja e os produtos são de ótima qualidade 
moveis_sala,1,99.98,33.56,4,Compra ,Chegou antes do prazo previsto. 
utilidades_domesticas,1,99.99,25.28,5,super recomendo,produto otimo
relogios_presentes,1,504.0,19.72,4,Muito bom,O relógio é ótimo e bonito
relogios_presentes,1,509.0,12.31,5,Amei ;),"Relógio rosé lindo e robusto, um pouco pesado em relação aos relogios de outras marcas similares ao tamanho, muito bem embalado. Cx de madeira, NF é garantia incluso.recomendo"
relogios_presentes,1,96.0,13.38,4,Bom,"Produto recebido conforme o combinado, tudo certo!"
relogios_presentes,1,96.0,8.79,5,Bom.maravilha,Tudo em.ordem.e rápido a entrega.chegou bem.valeu.obrigado
relogios_presentes,1,99.0,6.57,5,Relogio casio entregue,"E a segunda compra q realizo neste site e todos entregue dentro do prazo mesmo com a greve dos caminhoneiros 
Parabéns a empresa 👏🏽👏🏽👏🏽"
relogios_presentes,1,93.9,9.46,5,Ótimo,"Muito bom o produto é chegou rápido, recomendo!"
relogios_presentes,1,93.9,13.32,5,Produto entregue ,Prazo correto mercadoria certa bom atendimento.
relogios_presentes,1,96.0,8.79,5,Muito bom,Produto entregue no praso estou satifeito muuto bom
relogios_presentes,1,99.0,6.57,4,Recomendo,Ainda é cedo para avaliar o produto
relogios_presentes,1,99.0,6.57,5,Nota 10,Entrega no prazo muito bom
relogios_presentes,1,99.0,8.8,1,entrega,comprei relogio de homem e recebi relogio de criança estou tentando entrar em contato pra devolver mas não consigo falar com ninguem nem por telefone... recebi dia 1 amanhã ja é dia 5 quero devolver .
relogios_presentes,1,117.9,18.93,5,Relógio Lindo!,Ótimo produto! recomendo.
automotivo,1,55.99,7.87,4,Ótimo,"satisfeito, ótimo"
automotivo,1,55.99,12.83,5,otimo,Bom.
moveis_decoracao,1,132.8,26.22,3,não recomendo,"Cobraram o frete e não entregaram na minha residência ,tive que ir la nos correios pegar.Se minha área que fica no centro é área de risco ,não sei onde mais é."
moveis_decoracao,1,132.8,19.99,4,Entrega antecipada,Chegou bem embalado e conforme a descrição. Veio antes do prazo de entrega.
beleza_saude,1,188.0,28.27,5,Ótimo,O produto chegou rápido antes do prazo
relogios_presentes,1,169.0,37.87,4,Recomendo sim,Muito bom. adorei
relogios_presentes,1,338.9,24.3,5,Compra de relógio masculi,"Lindo relógio, perfeito...muito elegante...meu marido adorou!"
relogios_presentes,1,55.0,13.05,3,sim recomendo,"produto bem simples, não muito resistente pelo visto, mas pelo preço vale a pena."
moveis_decoracao,1,139.9,22.73,5,Tabua giratoria,Super recomendo!!!!!
moveis_decoracao,2,139.9,22.73,5,Tabua giratoria,Super recomendo!!!!!
relogios_presentes,1,179.0,22.96,5,recomendo,lannister e otima
construcao_ferramentas_construcao,1,79.5,7.82,5,Ótimo,Ótimo
bebidas,1,85.0,18.17,1,Recebi incompleto,"Recebi apenas uma garrafa do produto Limoncello Italiano Premium Coppo 700 ml
"
bebidas,2,85.0,18.17,1,Recebi incompleto,"Recebi apenas uma garrafa do produto Limoncello Italiano Premium Coppo 700 ml
"
telefonia_fixa,1,90.0,13.07,5,Ótimo Produto,"Ótimo produto, superou minhas expectativas. "
esporte_lazer,1,85.9,11.62,5,Excelente,"Produto super facil de compra pelo site, e entrega em 3 dias...muito bom!!!"
fashion_bolsas_e_acessorios,1,115.0,27.54,5,Excelente ,qualidade boa
cama_mesa_banho,1,93.0,7.97,5,Ótima ,"Ótimo produto, excelente qualidade e excelente preço "
cama_mesa_banho,2,93.0,7.97,5,Ótima ,"Ótimo produto, excelente qualidade e excelente preço "
cama_mesa_banho,3,93.0,7.97,5,Ótima ,"Ótimo produto, excelente qualidade e excelente preço "
brinquedos,1,219.99,14.9,4,Recomendo!!,Muito bom Produto!!
beleza_saude,1,84.9,8.89,5,2 produtos,"Já sou cliente da americana a muito tempo,
Sempre foram eficiente tanto na venda como na entrega, e desta vez não foi diferente 
Estou muito satisfeito obrigado americana."
pcs,1,619.99,24.38,5,Recomendo,Loja ótima. Produto ainda será testado.
pcs,2,619.99,24.38,5,Recomendo,Loja ótima. Produto ainda será testado.
pcs,1,730.0,50.68,5,Excelente fornecedor!,Entregue antes do prazo!
pcs,2,730.0,50.68,5,Excelente fornecedor!,Entregue antes do prazo!
pcs,3,730.0,50.68,5,Excelente fornecedor!,Entregue antes do prazo!
pcs,4,730.0,50.68,5,Excelente fornecedor!,Entregue antes do prazo!
cama_mesa_banho,1,35.99,19.32,3,Recomendado,"O produto é bom, mas o vendedor precisa ficar atento a qualidade do produto.
O meu produto veio com um furinho, que parece ser de alfinete, mas que para mim, ficou escondido.
No geral, o produto é b"
automotivo,1,559.0,127.41,5,Eu Super Recomendo.,"excelente a entrega foi super rápida, estão de parabéns. 
 "
automotivo,1,559.0,69.22,1,Pedido incompleto ,"Eu comprei um kit de 4 pneus e só veio 2 pneus.Eu quero saber o que vai ser? vocês vão me mandar o restante dos pneus, ou vão devolver meu dinheiro? 
Eu já tinha mandado um email, mas não me responde"
esporte_lazer,1,298.9,10.45,5,Excelente atendimento,Me surpreendeu porque recebi o produto com antecipação de mais de dez dias do prazo dado para entrega. Só tenho a agradecer a toda equipe muito obrigado e Deus os abençoe .
instrumentos_musicais,1,37.0,15.1,3,produto bom,"produto conforme o especificado, mas a entrega via correios foi péssima, o produto levou quase um mês perdido até ser entregue..."
moveis_decoracao,1,54.9,17.31,5,Compra perfeita. ,Nota 10
cool_stuff,1,8.9,12.79,4,Bom,Por favor preciso que resolva meu problema pq gosto muito dessa loja mais meu pedido veio errado
cool_stuff,2,8.9,12.79,4,Bom,Por favor preciso que resolva meu problema pq gosto muito dessa loja mais meu pedido veio errado
utilidades_domesticas,1,399.0,13.42,5,Recomendo ,"Entrega rápida , chegou com tudo certo "
utilidades_domesticas,1,399.0,36.65,1,Produto Avariado!,"Produto veio avariado/quebrado, nao me deram bola, pois nao reclamei em 7 dias..."
utilidades_domesticas,1,399.0,13.42,5,Otima,Vendedor bom 
utilidades_domesticas,1,399.0,71.09,4,Tudo ok,Conforme solicitado.
cama_mesa_banho,1,49.95,18.45,5,Super recomendo,Produto chegou no prazo certo e tudo conforme combinado. Satisfeito com a compra.
cama_mesa_banho,2,49.95,18.45,5,Super recomendo,Produto chegou no prazo certo e tudo conforme combinado. Satisfeito com a compra.
eletrodomesticos,1,21.0,8.84,4,Super recomendo,"Desde início da compra até a entrega, tudo correu conforme esperado."
bebes,1,69.9,8.64,5,Perfeito ,Adorei e veio antes do prazo estipulado
cama_mesa_banho,1,74.8,18.32,5,recomendo,"adorei o produto, vou comprar outro."
cama_mesa_banho,1,74.8,12.82,5,Muito Linda!,"Produto de ótima qualidade, ficou perfeita na minha cama. Chegou antes do prazo."
moveis_decoracao,1,149.97,19.35,5,Otimo Produto,"Minha mae adorou, ficou otimo.
Bom tecido, aprovado."
beleza_saude,1,39.0,13.61,5,Ótimo,Fui muito bem atendida.
beleza_saude,1,359.0,26.86,5,ótimo produto ,"boa apresentação do produto, vem numa maleta onde fica bem protegido e apresentável. entrega antes do prazo inclusive!"
utilidades_domesticas,1,159.0,36.24,5,Super recomento,o produto é exatamente como mostrado no site. Super pratico e resistente para o que indicado. A entrega foi feita bem antes do prazo estipulado.
artes,1,44.8,14.29,5,super recomendo,"Muito bom, entrega super rápida...Adorei"
eletrodomesticos,1,129.0,39.5,1,NÃO RECOMENDO,Vendem um produto sem ter em estoque e só avisam depois que a NF foi emitida e simplesmente mandam o cliente se virar para cancelar junto ao stark!!
beleza_saude,1,599.0,30.27,4,Muito bom,O produto foi entregue dentro do prazo previsto. Gostei recomendo.
eletrodomesticos,1,165.0,19.26,5,Compla,Excelente
fashion_bolsas_e_acessorios,1,59.0,19.1,4,Ótimo produto,"Gostei muito,acabamento bom,cor bonita so o tamanho que é maior que eu pensava"
fashion_bolsas_e_acessorios,1,49.0,22.85,4,Super recomendo,Produto bom
fashion_bolsas_e_acessorios,1,59.0,7.67,5,Ótimo produto!,Recomendo sim chegou no prazo e o produto é de ótima qualidade.
fashion_bolsas_e_acessorios,1,49.0,7.39,1,Péssimo ,Veio totalmente errado E o material falado no site não e5 o mesmo é uma porcaria queria trocar e não consegui 
fashion_bolsas_e_acessorios,1,59.0,15.51,4,Recomendo,Chegou certo.
esporte_lazer,1,76.0,16.72,4,Recebi o produto no prazo,Entregue no prazo.
ferramentas_jardim,1,35.0,14.56,2,Sombrite,Ainda não recebi meu produto
ferramentas_jardim,1,35.0,14.56,4,sombrite,"na verdade nem abri a caixa, mas está escrito sombrite!!"
utilidades_domesticas,1,379.99,26.52,5,Super recomendo.,Produto entregue no prazo e sem problemas.
automotivo,1,499.99,69.17,5,Ótimo,Ótimo
beleza_saude,1,1050.0,321.88,2,Mercadoria ok,A cadeira veio ok e no prazo. Dei apenas duas estrelas pois os demais produtos pedidos chegaram com uma semana de atraso na entrega!
utilidades_domesticas,1,329.99,106.39,1,nao recebi o meu produto ,não recebi e não tenho informação sobre oque aconteceu
cool_stuff,1,69.9,15.37,3,"Bom produto, porém","Adorei a almofada, só precisam tomar mais cuidado ao embalar a mercadoria, pois socaram numa caixa menor, tanto que o fucinho do unicórnio veio murcho e o chifre viciado em ficar dobrado. :("
informatica_acessorios,1,690.0,21.74,1,o produto foi entregue,o produto foi entregue
fashion_bolsas_e_acessorios,1,29.99,12.87,5,Otima,Adoro comprar na lannister so preciso de um cartão para dacilita mas 
esporte_lazer,1,109.99,23.57,4,Super Recomendo,Super recomendo
esporte_lazer,2,109.99,23.57,4,Super Recomendo,Super recomendo
esporte_lazer,3,109.99,23.57,4,Super Recomendo,Super recomendo
pet_shop,1,109.99,19.68,5,Ótimo,Parabéns.
pet_shop,1,108.9,15.64,3,Poderia ser melhor ,Demoraram muito pra colocar as coisas no correio
pet_shop,2,108.9,15.64,3,Poderia ser melhor ,Demoraram muito pra colocar as coisas no correio
pet_shop,1,107.99,15.86,5,Otimo,Perfeito entrega e o prazo.
pet_shop,1,109.99,13.98,5,Excelente vendedor,"Chegou muito antes do prazo, excelente atendimento, super recomendo."
pet_shop,2,109.99,13.98,5,Excelente vendedor,"Chegou muito antes do prazo, excelente atendimento, super recomendo."
pet_shop,3,109.99,13.98,5,Excelente vendedor,"Chegou muito antes do prazo, excelente atendimento, super recomendo."
beleza_saude,1,459.0,18.09,5,"tudo perfeito, melhor $","tudo perfeito, melhor $"
